split,class_name,npy_path,wav_path
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00014.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00014.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00012.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00013.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00003.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00002.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00005.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00001.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00022.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00022.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00007.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00002.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00019.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00019.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00015.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00013.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00016.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00016.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00002.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00032.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00032.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00008.wav
train,id10018,../../Datasets/VoxCeleb1_features/id10018/00014.npy,../../Datasets/VoxCeleb1_Mirror/id10018/00014.wav
train,id10019,../../Datasets/VoxCeleb1_features/id10019/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10019/00010.wav
train,id10020,../../Datasets/VoxCeleb1_features/id10020/00074.npy,../../Datasets/VoxCeleb1_Mirror/id10020/00074.wav
train,id10021,../../Datasets/VoxCeleb1_features/id10021/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10021/00002.wav
train,id10022,../../Datasets/VoxCeleb1_features/id10022/00018.npy,../../Datasets/VoxCeleb1_Mirror/id10022/00018.wav
train,id10023,../../Datasets/VoxCeleb1_features/id10023/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10023/00007.wav
train,id10024,../../Datasets/VoxCeleb1_features/id10024/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10024/00001.wav
train,id10025,../../Datasets/VoxCeleb1_features/id10025/00019.npy,../../Datasets/VoxCeleb1_Mirror/id10025/00019.wav
train,id10026,../../Datasets/VoxCeleb1_features/id10026/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10026/00007.wav
train,id10027,../../Datasets/VoxCeleb1_features/id10027/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10027/00005.wav
train,id10028,../../Datasets/VoxCeleb1_features/id10028/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10028/00001.wav
train,id10029,../../Datasets/VoxCeleb1_features/id10029/00021.npy,../../Datasets/VoxCeleb1_Mirror/id10029/00021.wav
train,id10030,../../Datasets/VoxCeleb1_features/id10030/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10030/00002.wav
train,id10031,../../Datasets/VoxCeleb1_features/id10031/00030.npy,../../Datasets/VoxCeleb1_Mirror/id10031/00030.wav
train,id10032,../../Datasets/VoxCeleb1_features/id10032/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10032/00011.wav
