split,class_name,npy_path,wav_path
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/61bee671.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/61bee671.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/daaed7b1.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/daaed7b1.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/529c08a0.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/529c08a0.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/e20a6908.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/e20a6908.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/7e5c47c9.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/7e5c47c9.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/bb6b327a.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/bb6b327a.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/44fb3eeb.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/44fb3eeb.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/98cf9714.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/98cf9714.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/89a058e2.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/89a058e2.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/82fa96a7.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/82fa96a7.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/1692752a.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/1692752a.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/07cf422e.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/07cf422e.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/7e304d9b.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/7e304d9b.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/7ac9a9bf.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/7ac9a9bf.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/0b436682.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/0b436682.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/5064c8f4.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/5064c8f4.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/fce9b146.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/fce9b146.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/9c4a2e2c.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/9c4a2e2c.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/1f2354e3.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/1f2354e3.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/6ba93bc4.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/6ba93bc4.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/12fb2e35.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/12fb2e35.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/684096d4.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/684096d4.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/7427ecfa.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/7427ecfa.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/cdee690e.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/cdee690e.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/e79e8893.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/e79e8893.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/da0650ea.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/da0650ea.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/26a9e392.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/26a9e392.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/cce06a6e.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/cce06a6e.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/6b6bdc93.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/6b6bdc93.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/a69beea0.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/a69beea0.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/a0673b37.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/a0673b37.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/2cd3efb6.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/2cd3efb6.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/2aad886a.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/2aad886a.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/c92a3475.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/c92a3475.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/020eb9f6.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/020eb9f6.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/13ee6c44.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/13ee6c44.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/05173c4d.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/05173c4d.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/8606ec28.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/8606ec28.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/7f70f1a1.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/7f70f1a1.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/28492d31.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/28492d31.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/92fd0236.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/92fd0236.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/519b068d.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/519b068d.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/f133df4c.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/f133df4c.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/78c53e09.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/78c53e09.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/ed84c059.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/ed84c059.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/64e4c75b.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/64e4c75b.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/a22eb75a.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/a22eb75a.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/fbd280bc.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/fbd280bc.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/37e13c23.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/37e13c23.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/9226c06e.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/9226c06e.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/44645349.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/44645349.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/49e5ac4d.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/49e5ac4d.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/81db9098.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/81db9098.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/a0b9f73f.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/a0b9f73f.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/0aff3cde.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/0aff3cde.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/ef543e79.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/ef543e79.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/f3a86d4e.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/f3a86d4e.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/dc5896a3.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/dc5896a3.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/bf255693.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/bf255693.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/cee316e2.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/cee316e2.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/5ce35515.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/5ce35515.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/fbc6a343.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/fbc6a343.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/4f844b16.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/4f844b16.wav
