split,class_name,npy_path,wav_path
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/6fdb913f.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/6fdb913f.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/529c08a0.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/529c08a0.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/0356dec7.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/0356dec7.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/14303ca5.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/14303ca5.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/d8013141.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/d8013141.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/be7844f0.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/be7844f0.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/b2801d36.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/b2801d36.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/92602a1b.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/92602a1b.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/46a95319.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/46a95319.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/880c48fa.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/880c48fa.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/2e1bce45.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/2e1bce45.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/9291c4b5.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/9291c4b5.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/3071420d.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/3071420d.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/c5064313.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/c5064313.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/98cf9714.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/98cf9714.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/aecf8744.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/aecf8744.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/28d634e9.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/28d634e9.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/3ba2f20d.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/3ba2f20d.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/79db26c2.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/79db26c2.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/3ecef0f4.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/3ecef0f4.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/95f1322c.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/95f1322c.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/31102711.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/31102711.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/4590ba37.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/4590ba37.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/38d30516.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/38d30516.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/a0c6e034.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/a0c6e034.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/e49a13cd.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/e49a13cd.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/ca8ab8c2.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/ca8ab8c2.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/2cd3efb6.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/2cd3efb6.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/ce982cbf.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/ce982cbf.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/54c32b7a.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/54c32b7a.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/50e7451d.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/50e7451d.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/71ccd45e.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/71ccd45e.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/1e5fd361.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/1e5fd361.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/47f7b3fa.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/47f7b3fa.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/eeedfb62.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/eeedfb62.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/b6f5bb24.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/b6f5bb24.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/39daded1.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/39daded1.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/18ab257b.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/18ab257b.wav
