split,class_name,npy_path,wav_path
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/6fdb913f.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/6fdb913f.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/529c08a0.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/529c08a0.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/0356dec7.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/0356dec7.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/14303ca5.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/14303ca5.wav
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/d8013141.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/d8013141.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/28d634e9.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/28d634e9.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/3ba2f20d.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/3ba2f20d.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/79db26c2.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/79db26c2.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/3ecef0f4.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/3ecef0f4.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/95f1322c.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/95f1322c.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/1e5fd361.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/1e5fd361.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/47f7b3fa.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/47f7b3fa.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/eeedfb62.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/eeedfb62.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/b6f5bb24.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/b6f5bb24.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/39daded1.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/39daded1.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/f65291ce.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/f65291ce.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/390de47b.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/390de47b.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/f1033230.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/f1033230.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/9fd682a3.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/9fd682a3.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/a8b3a314.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/a8b3a314.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/ec988f2f.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/ec988f2f.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/5a017c12.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/5a017c12.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/6f05d010.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/6f05d010.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/c894da70.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/c894da70.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/79fd94aa.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/79fd94aa.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/d2d8e2d8.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/d2d8e2d8.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/b51009db.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/b51009db.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/2094a55d.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/2094a55d.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/6aff806b.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/6aff806b.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/e61dfe87.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/e61dfe87.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/ff875923.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/ff875923.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/f624e165.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/f624e165.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/92459670.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/92459670.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/6b65befd.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/6b65befd.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/42e248e4.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/42e248e4.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/a4c78d41.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/a4c78d41.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/cc8a484c.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/cc8a484c.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/8008d62d.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/8008d62d.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/0383c69d.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/0383c69d.wav
