split,class_name,npy_path,wav_path
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/89a058e2.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/89a058e2.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/df6223de.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/df6223de.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/99680597.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/99680597.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/e2e24e19.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/e2e24e19.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/9a72318a.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/9a72318a.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/15d88b9d.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/15d88b9d.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/05561612.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/05561612.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/68178f77.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/68178f77.wav
train,Clarinet,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Clarinet/b0c06255.npy,../../Datasets/FSDKaggle2018/Sorted/Clarinet/b0c06255.wav
train,Computer_keyboard,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Computer_keyboard/ba7151cd.npy,../../Datasets/FSDKaggle2018/Sorted/Computer_keyboard/ba7151cd.wav
train,Cough,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cough/dfec892c.npy,../../Datasets/FSDKaggle2018/Sorted/Cough/dfec892c.wav
train,Cowbell,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cowbell/d2ee3f11.npy,../../Datasets/FSDKaggle2018/Sorted/Cowbell/d2ee3f11.wav
train,Double_bass,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Double_bass/f42056cc.npy,../../Datasets/FSDKaggle2018/Sorted/Double_bass/f42056cc.wav
train,Drawer_open_or_close,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Drawer_open_or_close/49c9d9b9.npy,../../Datasets/FSDKaggle2018/Sorted/Drawer_open_or_close/49c9d9b9.wav
train,Electric_piano,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Electric_piano/8f1c2008.npy,../../Datasets/FSDKaggle2018/Sorted/Electric_piano/8f1c2008.wav
