split,class_name,npy_path,wav_path
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00007.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00013.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00012.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00024.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00024.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00010.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00007.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00024.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00024.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00028.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00012.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00011.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00021.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00021.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00035.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00035.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00012.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00022.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00022.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00028.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00034.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00034.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00006.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00007.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00003.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00023.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00023.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00005.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00004.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00007.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00003.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00009.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00001.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00009.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00003.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00008.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00011.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00020.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00020.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00018.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00018.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00017.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00017.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00027.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00027.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00029.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00029.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00032.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00032.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00036.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00036.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00017.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00017.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00045.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00045.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00012.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00011.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00009.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00010.wav
