split,class_name,npy_path,wav_path
train,Acoustic_guitar,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Acoustic_guitar/3af3565c.npy,../../Datasets/FSDKaggle2018/Sorted/Acoustic_guitar/3af3565c.wav
train,Applause,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Applause/61c9c7ad.npy,../../Datasets/FSDKaggle2018/Sorted/Applause/61c9c7ad.wav
train,Bark,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bark/b103d3b5.npy,../../Datasets/FSDKaggle2018/Sorted/Bark/b103d3b5.wav
train,Bass_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bass_drum/9bf2f8d2.npy,../../Datasets/FSDKaggle2018/Sorted/Bass_drum/9bf2f8d2.wav
train,Burping_or_eructation,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Burping_or_eructation/75976fda.npy,../../Datasets/FSDKaggle2018/Sorted/Burping_or_eructation/75976fda.wav
train,Bus,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Bus/288821ab.npy,../../Datasets/FSDKaggle2018/Sorted/Bus/288821ab.wav
train,Cello,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cello/8f2fd2f4.npy,../../Datasets/FSDKaggle2018/Sorted/Cello/8f2fd2f4.wav
train,Chime,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Chime/35fd6638.npy,../../Datasets/FSDKaggle2018/Sorted/Chime/35fd6638.wav
train,Clarinet,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Clarinet/82d58fa4.npy,../../Datasets/FSDKaggle2018/Sorted/Clarinet/82d58fa4.wav
train,Computer_keyboard,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Computer_keyboard/349ff282.npy,../../Datasets/FSDKaggle2018/Sorted/Computer_keyboard/349ff282.wav
train,Cough,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cough/fd8121bc.npy,../../Datasets/FSDKaggle2018/Sorted/Cough/fd8121bc.wav
train,Cowbell,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Cowbell/0aa7edd0.npy,../../Datasets/FSDKaggle2018/Sorted/Cowbell/0aa7edd0.wav
train,Double_bass,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Double_bass/6f95f6ee.npy,../../Datasets/FSDKaggle2018/Sorted/Double_bass/6f95f6ee.wav
train,Drawer_open_or_close,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Drawer_open_or_close/03e9765d.npy,../../Datasets/FSDKaggle2018/Sorted/Drawer_open_or_close/03e9765d.wav
train,Electric_piano,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Electric_piano/51afebdf.npy,../../Datasets/FSDKaggle2018/Sorted/Electric_piano/51afebdf.wav
train,Fart,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Fart/31104f2a.npy,../../Datasets/FSDKaggle2018/Sorted/Fart/31104f2a.wav
train,Finger_snapping,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Finger_snapping/f22b0be7.npy,../../Datasets/FSDKaggle2018/Sorted/Finger_snapping/f22b0be7.wav
train,Fireworks,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Fireworks/643e4e39.npy,../../Datasets/FSDKaggle2018/Sorted/Fireworks/643e4e39.wav
train,Flute,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Flute/00d9fa61.npy,../../Datasets/FSDKaggle2018/Sorted/Flute/00d9fa61.wav
train,Glockenspiel,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Glockenspiel/d09374f6.npy,../../Datasets/FSDKaggle2018/Sorted/Glockenspiel/d09374f6.wav
train,Gong,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Gong/b236b3c8.npy,../../Datasets/FSDKaggle2018/Sorted/Gong/b236b3c8.wav
train,Gunshot_or_gunfire,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Gunshot_or_gunfire/b639135b.npy,../../Datasets/FSDKaggle2018/Sorted/Gunshot_or_gunfire/b639135b.wav
train,Harmonica,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Harmonica/8ce07f01.npy,../../Datasets/FSDKaggle2018/Sorted/Harmonica/8ce07f01.wav
train,Hi-hat,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Hi-hat/bc04e5dd.npy,../../Datasets/FSDKaggle2018/Sorted/Hi-hat/bc04e5dd.wav
train,Keys_jangling,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Keys_jangling/275018bb.npy,../../Datasets/FSDKaggle2018/Sorted/Keys_jangling/275018bb.wav
train,Knock,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Knock/69fd8eac.npy,../../Datasets/FSDKaggle2018/Sorted/Knock/69fd8eac.wav
train,Laughter,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Laughter/708c28cd.npy,../../Datasets/FSDKaggle2018/Sorted/Laughter/708c28cd.wav
train,Meow,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Meow/a2abaed4.npy,../../Datasets/FSDKaggle2018/Sorted/Meow/a2abaed4.wav
train,Microwave_oven,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Microwave_oven/63f027d8.npy,../../Datasets/FSDKaggle2018/Sorted/Microwave_oven/63f027d8.wav
train,Oboe,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Oboe/92982e3c.npy,../../Datasets/FSDKaggle2018/Sorted/Oboe/92982e3c.wav
train,Saxophone,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Saxophone/f453d35f.npy,../../Datasets/FSDKaggle2018/Sorted/Saxophone/f453d35f.wav
train,Scissors,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Scissors/787cf41f.npy,../../Datasets/FSDKaggle2018/Sorted/Scissors/787cf41f.wav
train,Shatter,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Shatter/45539bb8.npy,../../Datasets/FSDKaggle2018/Sorted/Shatter/45539bb8.wav
train,Snare_drum,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Snare_drum/bf8bd663.npy,../../Datasets/FSDKaggle2018/Sorted/Snare_drum/bf8bd663.wav
train,Squeak,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Squeak/f4500005.npy,../../Datasets/FSDKaggle2018/Sorted/Squeak/f4500005.wav
train,Tambourine,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Tambourine/fe9b4f76.npy,../../Datasets/FSDKaggle2018/Sorted/Tambourine/fe9b4f76.wav
train,Tearing,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Tearing/ea43777d.npy,../../Datasets/FSDKaggle2018/Sorted/Tearing/ea43777d.wav
train,Telephone,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Telephone/8a853191.npy,../../Datasets/FSDKaggle2018/Sorted/Telephone/8a853191.wav
train,Trumpet,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Trumpet/a8508b48.npy,../../Datasets/FSDKaggle2018/Sorted/Trumpet/a8508b48.wav
train,Violin_or_fiddle,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Violin_or_fiddle/14dcf709.npy,../../Datasets/FSDKaggle2018/Sorted/Violin_or_fiddle/14dcf709.wav
train,Writing,../../Datasets/FSDKaggle2018/Spec_5_second_npy/Writing/093bf325.npy,../../Datasets/FSDKaggle2018/Sorted/Writing/093bf325.wav
