split,class_name,npy_path,wav_path
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00015.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00029.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00029.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00028.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00006.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00005.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00014.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00014.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00011.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00053.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00053.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00004.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00010.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00013.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00004.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00001.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00004.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00003.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00015.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00008.wav
train,id10018,../../Datasets/VoxCeleb1_features/id10018/00029.npy,../../Datasets/VoxCeleb1_Mirror/id10018/00029.wav
train,id10019,../../Datasets/VoxCeleb1_features/id10019/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10019/00008.wav
train,id10020,../../Datasets/VoxCeleb1_features/id10020/00085.npy,../../Datasets/VoxCeleb1_Mirror/id10020/00085.wav
train,id10021,../../Datasets/VoxCeleb1_features/id10021/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10021/00004.wav
train,id10022,../../Datasets/VoxCeleb1_features/id10022/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10022/00001.wav
train,id10023,../../Datasets/VoxCeleb1_features/id10023/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10023/00007.wav
train,id10024,../../Datasets/VoxCeleb1_features/id10024/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10024/00005.wav
train,id10025,../../Datasets/VoxCeleb1_features/id10025/00023.npy,../../Datasets/VoxCeleb1_Mirror/id10025/00023.wav
train,id10026,../../Datasets/VoxCeleb1_features/id10026/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10026/00011.wav
train,id10027,../../Datasets/VoxCeleb1_features/id10027/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10027/00008.wav
train,id10028,../../Datasets/VoxCeleb1_features/id10028/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10028/00006.wav
train,id10029,../../Datasets/VoxCeleb1_features/id10029/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10029/00012.wav
train,id10030,../../Datasets/VoxCeleb1_features/id10030/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10030/00002.wav
train,id10031,../../Datasets/VoxCeleb1_features/id10031/00031.npy,../../Datasets/VoxCeleb1_Mirror/id10031/00031.wav
train,id10032,../../Datasets/VoxCeleb1_features/id10032/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10032/00006.wav
train,id10033,../../Datasets/VoxCeleb1_features/id10033/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10033/00006.wav
train,id10034,../../Datasets/VoxCeleb1_features/id10034/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10034/00009.wav
train,id10035,../../Datasets/VoxCeleb1_features/id10035/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10035/00004.wav
train,id10036,../../Datasets/VoxCeleb1_features/id10036/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10036/00001.wav
train,id10037,../../Datasets/VoxCeleb1_features/id10037/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10037/00004.wav
train,id10038,../../Datasets/VoxCeleb1_features/id10038/00038.npy,../../Datasets/VoxCeleb1_Mirror/id10038/00038.wav
train,id10039,../../Datasets/VoxCeleb1_features/id10039/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10039/00009.wav
