split,class_name,npy_path,wav_path
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00004.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00010.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00015.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00013.wav
train,id10001,../../Datasets/VoxCeleb1_features/id10001/00026.npy,../../Datasets/VoxCeleb1_Mirror/id10001/00026.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00020.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00020.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00017.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00017.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00024.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00024.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00015.wav
train,id10002,../../Datasets/VoxCeleb1_features/id10002/00034.npy,../../Datasets/VoxCeleb1_Mirror/id10002/00034.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00028.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00007.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00008.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00002.wav
train,id10003,../../Datasets/VoxCeleb1_features/id10003/00040.npy,../../Datasets/VoxCeleb1_Mirror/id10003/00040.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00010.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00023.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00023.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00037.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00037.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00025.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00025.wav
train,id10004,../../Datasets/VoxCeleb1_features/id10004/00018.npy,../../Datasets/VoxCeleb1_Mirror/id10004/00018.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00005.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00010.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00009.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00003.wav
train,id10005,../../Datasets/VoxCeleb1_features/id10005/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10005/00001.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00008.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00003.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00014.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00014.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00002.wav
train,id10006,../../Datasets/VoxCeleb1_features/id10006/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10006/00005.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00028.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00003.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00015.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00026.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00026.wav
train,id10007,../../Datasets/VoxCeleb1_features/id10007/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10007/00006.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00020.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00020.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00036.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00036.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00002.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00002.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00028.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00028.wav
train,id10008,../../Datasets/VoxCeleb1_features/id10008/00044.npy,../../Datasets/VoxCeleb1_Mirror/id10008/00044.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00007.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00012.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00010.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00001.wav
train,id10009,../../Datasets/VoxCeleb1_features/id10009/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10009/00008.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00010.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00006.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00009.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00001.wav
train,id10010,../../Datasets/VoxCeleb1_features/id10010/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10010/00004.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00024.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00024.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00031.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00031.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00010.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00010.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00006.wav
train,id10011,../../Datasets/VoxCeleb1_features/id10011/00030.npy,../../Datasets/VoxCeleb1_Mirror/id10011/00030.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00001.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00001.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00013.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00009.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00007.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00007.wav
train,id10012,../../Datasets/VoxCeleb1_features/id10012/00019.npy,../../Datasets/VoxCeleb1_Mirror/id10012/00019.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00005.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00005.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00008.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00008.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00014.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00014.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00011.wav
train,id10013,../../Datasets/VoxCeleb1_features/id10013/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10013/00006.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00006.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00006.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00012.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00004.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00017.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00017.wav
train,id10014,../../Datasets/VoxCeleb1_features/id10014/00011.npy,../../Datasets/VoxCeleb1_Mirror/id10014/00011.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00009.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00009.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00004.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00004.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00013.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00013.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00012.wav
train,id10015,../../Datasets/VoxCeleb1_features/id10015/00003.npy,../../Datasets/VoxCeleb1_Mirror/id10015/00003.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00042.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00042.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00015.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00015.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00038.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00038.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00035.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00035.wav
train,id10016,../../Datasets/VoxCeleb1_features/id10016/00020.npy,../../Datasets/VoxCeleb1_Mirror/id10016/00020.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00018.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00018.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00016.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00016.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00024.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00024.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00020.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00020.wav
train,id10017,../../Datasets/VoxCeleb1_features/id10017/00012.npy,../../Datasets/VoxCeleb1_Mirror/id10017/00012.wav
train,id10018,../../Datasets/VoxCeleb1_features/id10018/00042.npy,../../Datasets/VoxCeleb1_Mirror/id10018/00042.wav
